taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
hCoV-19/USA/WI-UW-12327/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12328/2022,BA.5.8,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.8(1/1)
hCoV-19/USA/WI-UW-12329/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12330/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12331/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12332/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12333/2022,BA.5.2.21,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2.21(1/1)
hCoV-19/USA/WI-UW-12334/2022,BA.5.1,0.5,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/2) BA.5.1.12(1/2)
hCoV-19/USA/WI-UW-12335/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2.1(1/1)
hCoV-19/USA/WI-UW-12336/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12337/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12338/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12339/2022,BA.5.1,0.5,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12340/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12341/2022,BA.4,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4(1/1)
hCoV-19/USA/WI-UW-12342/2022,BE.1.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12343/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12344/2022,BA.5.1,0.5,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/2) BA.5.1.22(1/2)
hCoV-19/USA/WI-UW-12345/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12346/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12347/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12348/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12349/2022,BA.5.1,0.5,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/2) BA.5.1.12(1/2)
hCoV-19/USA/WI-UW-12350/2022,BA.4.2,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.2(1/1)
hCoV-19/USA/WI-UW-12351/2022,BA.5.2,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2(1/1)
hCoV-19/USA/WI-UW-12352/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12353/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12354/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12355/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12098/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12099/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12100/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12101/2022,BF.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.1(1/1)
hCoV-19/USA/WI-UW-12102/2022,BA.4.1,0.0,,Omicron (BA.4-like),0.98,0.0,scorpio call: Alt alleles 63; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.4.1(2/2)
hCoV-19/USA/WI-UW-12103/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12104/2022,BA.2,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2(1/1)
hCoV-19/USA/WI-UW-12105/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12106/2022,BF.20,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12107/2022,BA.2.12.1,0.2,,Omicron (Unassigned),0.97,0.0,scorpio call: Alt alleles 32; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.09,Usher placements: BA.2.12.1(4/5) BG.5(1/5); scorpio found insufficient support to assign a specific lineage
hCoV-19/USA/WI-UW-12108/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12109/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(2/2)
hCoV-19/USA/WI-UW-12110/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12111/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12112/2022,BA.5.6,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.6(1/1)
hCoV-19/USA/WI-UW-12113/2022,BA.5.6,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12114/2022,BA.5.1.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12115/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12116/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12117/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(2/2)
hCoV-19/USA/WI-UW-12118/2022,BA.5.2,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12119/2022,BA.5.6,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12120/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12121/2022,BA.5.3,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.3(1/1)
hCoV-19/USA/WI-UW-12122/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12123/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12124/2022,BA.5.6,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.6(1/1)
hCoV-19/USA/WI-UW-12125/2022,BF.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.1(1/1)
hCoV-19/USA/WI-UW-12126/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12127/2022,BA.2.48,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.48(1/1)
hCoV-19/USA/WI-UW-12128/2022,BA.4.1,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.05,Assigned from designation hash.
hCoV-19/USA/WI-UW-12129/2022,BF.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.1(1/1)
hCoV-19/USA/WI-UW-12130/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12131/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12132/2022,BE.3,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BE.3(1/1)
hCoV-19/USA/WI-UW-12133/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12134/2022,BA.5.2,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12135/2022,BA.2,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2(1/1)
hCoV-19/USA/WI-UW-12136/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12137/2022,BA.2.9,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.9(1/1)
hCoV-19/USA/WI-UW-12138/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12139/2022,BA.4.2,0.0,,Omicron (BA.4-like),0.97,0.0,scorpio call: Alt alleles 62; Ref alleles 0; Amb alleles 2; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12140/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12141/2022,BE.3,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BE.3(1/1)
hCoV-19/USA/WI-UW-12142/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12143/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12144/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12145/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(2/2)
hCoV-19/USA/WI-UW-12146/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12147/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/USA/WI-UW-12148/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(2/2)
hCoV-19/USA/WI-UW-12149/2022,BA.5.1.18,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12150/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12151/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12152/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12153/2022,BF.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.1(1/1)
hCoV-19/USA/WI-UW-12154/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
